OrderDate,ProductID,Quantity,TotalAmount,UnitPrice,Category,IsHoliday
2022-10-21,P00035,7,1113.8,231.64,Sports & Outdoors,0
2022-10-21,P00036,6,1829.69,365.1033333333333,Sports & Outdoors,0
2022-10-21,P00037,1,146.44,142.08,Sports & Outdoors,0
2022-10-21,P00039,8,2652.52,264.625,Electronics,0
2022-10-21,P00041,3,741.28,271.7,Sports & Outdoors,0
2022-10-21,P00043,8,2521.66,305.68,Electronics,0
2022-10-21,P00046,10,3714.67,329.79499999999996,Books,0
2022-10-21,P00048,9,3203.57,346.355,Sports & Outdoors,0
2022-10-21,P00050,2,1096.39,556.99,Sports & Outdoors,0
2022-10-22,P00001,1,52.05,52.84,Clothing,0
2022-10-22,P00003,2,283.2,139.24,Electronics,0
2022-10-22,P00004,4,847.92,174.95999999999998,Toys & Games,0
2022-10-22,P00006,3,298.7,83.61,Clothing,0
2022-10-22,P00007,3,1873.84,525.19,Electronics,0
2022-10-22,P00009,5,2805.4,553.93,Home & Kitchen,0
2022-10-22,P00010,7,1420.06,372.8066666666667,Electronics,0
2022-10-22,P00011,6,1721.34,269.15,Sports & Outdoors,0
2022-10-22,P00012,8,2027.22,247.46499999999997,Sports & Outdoors,0
2022-10-22,P00013,9,2930.59,295.375,Clothing,0
2022-10-22,P00015,4,1877.74,470.57,Sports & Outdoors,0
2022-10-22,P00016,5,1764.89,360.58,Toys & Games,0
2022-10-22,P00017,4,73.28,15.47,Sports & Outdoors,0
2022-10-22,P00018,3,910.13,283.38,Home & Kitchen,0
2022-10-22,P00019,5,1638.77,320.005,Electronics,0
2022-10-22,P00020,4,1085.77,268.84,Books,0
2022-10-22,P00022,14,6888.900000000001,460.365,Electronics,0
2022-10-22,P00023,7,2379.98,310.06333333333333,Electronics,0
2022-10-22,P00025,5,2654.52,489.27,Electronics,0
2022-10-22,P00026,1,606.7,568.42,Sports & Outdoors,0
2022-10-22,P00027,4,1577.28,333.57,Home & Kitchen,0
2022-10-22,P00028,6,2544.33,364.17333333333335,Sports & Outdoors,0
2022-10-22,P00029,5,1434.87,287.05,Clothing,0
2022-10-22,P00030,5,1011.47,205.15,Home & Kitchen,0
2022-10-22,P00031,4,875.46,259.55,Sports & Outdoors,0
2022-10-22,P00034,11,4075.8,372.3433333333334,Books,0
2022-10-22,P00036,9,2261.53,207.37333333333333,Toys & Games,0
2022-10-22,P00037,8,2747.56,393.03999999999996,Toys & Games,0
2022-10-22,P00039,3,304.48,111.48,Toys & Games,0
2022-10-22,P00041,6,955.0600000000001,106.82499999999999,Clothing,0
2022-10-22,P00042,2,516.26,318.29,Sports & Outdoors,0
2022-10-22,P00043,9,3307.2,390.805,Sports & Outdoors,0
2022-10-22,P00044,1,271.6,310.44,Home & Kitchen,0
2022-10-22,P00046,3,438.17,131.61,Toys & Games,0
2022-10-22,P00047,2,32.14,14.83,Clothing,0
2022-10-22,P00048,1,219.24,251.67,Electronics,0
2022-10-22,P00049,5,1063.6699999999998,116.25500000000001,Sports & Outdoors,0
2022-10-23,P00001,1,509.15,468.33,Home & Kitchen,0
2022-10-23,P00002,3,1577.57,540.57,Electronics,0
2022-10-23,P00003,2,728.86,332.01,Home & Kitchen,0
2022-10-23,P00006,3,631.68,269.89,Electronics,0
2022-10-23,P00007,2,146.35,94.25,Sports & Outdoors,0
2022-10-23,P00008,4,758.94,252.56,Electronics,0
2022-10-23,P00009,3,1657.09,517.97,Books,0
2022-10-23,P00011,5,1394.53,274.28,Home & Kitchen,0
2022-10-23,P00013,3,567.55,216.77,Home & Kitchen,0
2022-10-23,P00014,4,1126.11,292.46,Home & Kitchen,0
2022-10-23,P00015,3,274.96,84.66,Books,0
2022-10-23,P00016,2,600.7,299.48,Clothing,0
2022-10-23,P00017,5,1542.31,293.09,Toys & Games,0
2022-10-23,P00018,5,1865.49,338.09000000000003,Books,0
2022-10-23,P00021,5,1382.1599999999999,310.875,Sports & Outdoors,0
2022-10-23,P00022,16,6584.43,382.31,Books,0
2022-10-23,P00024,2,90.1,50.35,Electronics,0
2022-10-23,P00026,7,3260.43,343.48,Clothing,0
2022-10-23,P00027,1,354.24,349.7,Books,0
2022-10-23,P00028,1,697.96,579.68,Books,0
2022-10-23,P00029,1,633.57,527.38,Toys & Games,0
2022-10-23,P00030,5,905.34,185.37,Books,0
2022-10-23,P00031,3,988.48,309.69,Books,0
2022-10-23,P00032,4,1939.17,522.92,Books,0
2022-10-23,P00033,7,3273.4,372.86499999999995,Home & Kitchen,0
2022-10-23,P00034,2,313.56,159.93,Toys & Games,0
2022-10-23,P00036,2,348.96,168.45,Clothing,0
2022-10-23,P00037,10,1988.1999999999998,207.495,Sports & Outdoors,0
2022-10-23,P00038,5,1044.58,183.88,Electronics,0
2022-10-23,P00039,5,2328.93,523.56,Electronics,0
2022-10-23,P00040,5,1040.95,197.54,Clothing,0
2022-10-23,P00041,4,1456.59,323.77,Clothing,0
2022-10-23,P00042,8,2886.11,366.015,Toys & Games,0
2022-10-23,P00043,10,5605.299999999999,570.05,Electronics,0
2022-10-23,P00045,1,406.56,373.56,Books,0
2022-10-23,P00046,4,2036.56,502.03,Toys & Games,0
2022-10-23,P00047,3,1892.99,562.33,Home & Kitchen,0
2022-10-23,P00049,1,327.3,320.83,Books,0
2022-10-23,P00050,5,445.05,89.68,Clothing,0
2022-10-24,P00002,7,3533.69,477.2033333333334,Home & Kitchen,0
2022-10-24,P00004,6,3381.33,573.265,Home & Kitchen,0
2022-10-24,P00005,5,1318.88,243.22,Books,0
2022-10-24,P00007,2,1145.21,584.36,Sports & Outdoors,0
2022-10-24,P00008,14,4501.57,340.4525,Electronics,0
2022-10-24,P00009,3,237.39,69.59,Sports & Outdoors,0
2022-10-24,P00010,4,781.21,177.86,Toys & Games,0
2022-10-24,P00013,3,1409.07,445.85,Home & Kitchen,0
2022-10-24,P00014,2,531.01,239.89,Books,0
2022-10-24,P00015,1,623.1,591.67,Toys & Games,0
2022-10-24,P00016,2,22.04,8.52,Home & Kitchen,0
2022-10-24,P00017,4,177.39,47.22,Books,0
2022-10-24,P00018,13,5754.99,449.67,Electronics,0
2022-10-24,P00020,8,2243.57,242.46666666666667,Sports & Outdoors,0
2022-10-24,P00021,5,897.83,178.86,Books,0
2022-10-24,P00022,6,1706.8899999999999,326.085,Toys & Games,0
2022-10-24,P00023,3,1111.7,389.63,Clothing,0
2022-10-24,P00024,1,574.12,558.62,Sports & Outdoors,0
2022-10-24,P00025,1,240.63,283.94,Electronics,0
2022-10-24,P00026,3,1746.93,546.77,Clothing,0
2022-10-24,P00027,3,1063.7,273.975,Electronics,0
2022-10-24,P00030,2,1141.27,503.44,Books,0
2022-10-24,P00031,4,2064.51,509.73,Books,0
2022-10-24,P00034,3,709.39,234.14,Clothing,0
2022-10-24,P00035,4,1816.93,539.47,Books,0
2022-10-24,P00045,3,781.5,247.19,Clothing,0
2022-10-24,P00047,4,1139.9299999999998,285.4833333333333,Clothing,0
2022-10-24,P00048,4,690.83,179.65,Books,0
2022-10-24,P00049,1,596.58,550.77,Home & Kitchen,0
2022-10-24,P00050,2,539.18,252.64,Books,0
2022-10-25,P00001,4,1420.06,329.01,Sports & Outdoors,0
2022-10-25,P00002,6,3370.9399999999996,482.96,Clothing,0
2022-10-25,P00004,9,3833.4700000000003,449.715,Clothing,0
2022-10-25,P00005,4,1852.49,392.4,Books,0
2022-10-25,P00006,6,555.74,51.76,Home & Kitchen,0
2022-10-25,P00008,15,3776.59,327.88,Toys & Games,0
2022-10-25,P00010,2,734.73,340.46,Electronics,0
2022-10-25,P00011,1,418.55,386.36,Sports & Outdoors,0
2022-10-25,P00012,5,1878.92,407.87,Home & Kitchen,0
2022-10-25,P00014,16,5565.72,339.1175,Clothing,0
2022-10-25,P00015,4,76.48,24.17,Home & Kitchen,0
2022-10-25,P00016,4,2319.87,592.99,Electronics,0
2022-10-25,P00017,1,444.95,406.99,Home & Kitchen,0
2022-10-25,P00019,4,1642.73,346.35,Toys & Games,0
2022-10-25,P00020,4,2108.17,511.71,Toys & Games,0
2022-10-25,P00021,5,755.95,200.04333333333332,Books,0
2022-10-25,P00022,6,2850.08,438.73,Home & Kitchen,0
2022-10-25,P00023,1,238.09,219.75,Home & Kitchen,0
2022-10-25,P00024,4,918.27,254.41333333333333,Home & Kitchen,0
2022-10-25,P00027,4,2253.13,594.14,Home & Kitchen,0
2022-10-25,P00028,17,5814.57,252.93400000000003,Clothing,0
2022-10-25,P00029,4,1962.29,488.54,Sports & Outdoors,0
2022-10-25,P00030,5,2125.14,475.45,Books,0
2022-10-25,P00031,2,1081.4,496.78,Home & Kitchen,0
2022-10-25,P00035,4,1165.99,298.96,Home & Kitchen,0
2022-10-25,P00036,8,3978.69,396.61666666666673,Sports & Outdoors,0
2022-10-25,P00037,8,1066.04,210.74666666666667,Books,0
2022-10-25,P00038,5,2684.53,535.34,Home & Kitchen,0
2022-10-25,P00042,4,1765.66,558.72,Clothing,0
2022-10-25,P00044,5,1200.67,257.815,Home & Kitchen,0
2022-10-25,P00045,4,329.49,98.44,Toys & Games,0
2022-10-25,P00046,2,1163.96,537.83,Home & Kitchen,0
2022-10-25,P00047,3,1069.42,335.15,Home & Kitchen,0
2022-10-25,P00048,5,2242.44,443.9,Electronics,0
2022-10-25,P00049,6,725.1500000000001,127.14333333333333,Home & Kitchen,0
2022-10-25,P00050,5,2576.68,459.04,Sports & Outdoors,0
2022-10-26,P00001,10,1447.0,189.25333333333333,Clothing,0
2022-10-26,P00003,7,501.94000000000005,86.62,Sports & Outdoors,0
2022-10-26,P00004,6,2593.09,514.81,Sports & Outdoors,0
2022-10-26,P00008,3,1029.44,343.55,Electronics,0
2022-10-26,P00009,4,1835.92,512.24,Clothing,0
2022-10-26,P00010,3,1354.51,466.41,Electronics,0
2022-10-26,P00012,5,353.8,69.645,Toys & Games,0
2022-10-26,P00013,12,5263.5,387.0725,Clothing,0
2022-10-26,P00016,2,836.63,436.06,Clothing,0
2022-10-26,P00021,4,1803.65,451.46,Sports & Outdoors,0
2022-10-26,P00022,5,2648.63,488.1,Clothing,0
2022-10-26,P00024,12,4912.48,428.6566666666667,Toys & Games,0
2022-10-26,P00025,6,3486.51,448.055,Toys & Games,0
2022-10-26,P00026,4,1528.38,390.07,Home & Kitchen,0
2022-10-26,P00027,8,3050.69,402.54499999999996,Sports & Outdoors,0
2022-10-26,P00032,9,3852.3199999999997,416.9925,Home & Kitchen,0
2022-10-26,P00033,1,241.67,249.82,Electronics,0
2022-10-26,P00034,9,3460.15,381.22,Electronics,0
2022-10-26,P00035,4,1746.97,407.69,Clothing,0
2022-10-26,P00036,1,152.47,137.51,Sports & Outdoors,0
2022-10-26,P00037,3,1044.1,347.69,Electronics,0
2022-10-26,P00038,8,2830.12,374.075,Sports & Outdoors,0
2022-10-26,P00040,8,1254.23,149.47,Electronics,0
2022-10-26,P00041,2,39.61,17.67,Clothing,0
2022-10-26,P00042,4,100.58,22.04,Sports & Outdoors,0
2022-10-26,P00044,7,2260.12,354.435,Electronics,0
2022-10-26,P00045,5,477.34,97.7,Sports & Outdoors,0
2022-10-26,P00046,2,298.12,137.54,Sports & Outdoors,0
2022-10-26,P00047,8,2467.37,249.10500000000002,Sports & Outdoors,0
2022-10-26,P00049,15,3255.35,233.1875,Toys & Games,0
2022-10-26,P00050,5,2982.16,590.84,Sports & Outdoors,0
2022-10-27,P00001,5,1630.26,288.50666666666666,Sports & Outdoors,0
2022-10-27,P00002,8,2463.97,346.42999999999995,Sports & Outdoors,0
2022-10-27,P00004,7,1468.6399999999999,232.42999999999998,Home & Kitchen,0
2022-10-27,P00005,6,1619.44,285.77,Toys & Games,0
2022-10-27,P00006,2,559.68,275.82,Sports & Outdoors,0
2022-10-27,P00007,5,2662.25,450.01,Clothing,0
2022-10-27,P00008,1,195.0,183.88,Clothing,0
2022-10-27,P00009,3,675.7,208.29,Toys & Games,0
2022-10-27,P00011,4,1148.62,284.38,Electronics,0
2022-10-27,P00012,3,102.9,33.71,Books,0
2022-10-27,P00013,1,244.15,218.58,Books,0
2022-10-27,P00015,1,341.62,349.2,Sports & Outdoors,0
2022-10-27,P00017,9,2880.5,319.405,Toys & Games,0
2022-10-27,P00018,5,750.94,140.05,Sports & Outdoors,0
2022-10-27,P00019,5,2067.9700000000003,423.75,Toys & Games,0
2022-10-27,P00020,2,640.94,365.13,Clothing,0
2022-10-27,P00021,3,443.8,162.66,Home & Kitchen,0
2022-10-27,P00024,3,792.63,272.99,Clothing,0
2022-10-27,P00025,2,888.67,441.26,Sports & Outdoors,0
2022-10-27,P00026,8,3037.77,405.0833333333333,Sports & Outdoors,0
2022-10-27,P00028,10,4654.7,445.62,Home & Kitchen,0
2022-10-27,P00029,1,41.98,33.64,Books,0
2022-10-27,P00030,2,268.55,128.46,Toys & Games,0
2022-10-27,P00031,4,969.32,167.005,Sports & Outdoors,0
2022-10-27,P00032,1,440.93,451.59,Toys & Games,0
2022-10-27,P00033,5,2349.58,418.485,Sports & Outdoors,0
2022-10-27,P00034,5,310.07,55.76,Books,0
2022-10-27,P00036,8,3117.3,334.41333333333336,Sports & Outdoors,0
2022-10-27,P00038,2,775.28,341.96,Sports & Outdoors,0
2022-10-27,P00039,3,1547.69,501.35,Books,0
2022-10-27,P00040,5,1874.21,346.56,Toys & Games,0
2022-10-27,P00041,4,1140.29,335.4,Electronics,0
2022-10-27,P00042,13,3953.74,267.53000000000003,Sports & Outdoors,0
2022-10-27,P00043,1,544.81,502.11,Books,0
2022-10-27,P00047,3,1432.7,463.59,Home & Kitchen,0
2022-10-27,P00048,7,1493.33,248.23000000000002,Books,0
2022-10-27,P00049,5,577.67,101.52,Toys & Games,0
2022-10-27,P00050,8,1644.24,185.28,Toys & Games,0
2022-10-28,P00003,7,1464.5100000000002,231.7,Home & Kitchen,0
2022-10-28,P00004,1,9.63,11.35,Toys & Games,0
2022-10-28,P00005,4,2524.5299999999997,558.515,Electronics,0
2022-10-28,P00006,5,1964.0,413.07,Home & Kitchen,0
2022-10-28,P00007,7,1088.8200000000002,150.505,Electronics,0
2022-10-28,P00008,3,1779.91,561.72,Electronics,0
2022-10-28,P00009,9,3224.4700000000003,338.11,Sports & Outdoors,0
2022-10-28,P00013,5,1044.24,333.415,Electronics,0
2022-10-28,P00014,2,988.66,439.89,Books,0
2022-10-28,P00015,5,942.09,192.73,Clothing,0
2022-10-28,P00017,2,315.61,140.03,Sports & Outdoors,0
2022-10-28,P00018,9,2576.09,326.09,Electronics,0
2022-10-28,P00019,9,4256.77,503.1333333333334,Sports & Outdoors,0
2022-10-28,P00020,3,359.12,115.28,Sports & Outdoors,0
2022-10-28,P00021,2,932.3599999999999,445.015,Clothing,0
2022-10-28,P00023,8,2987.97,303.08,Clothing,0
2022-10-28,P00024,2,136.81,66.04,Electronics,0
2022-10-28,P00025,4,1525.03,359.65,Electronics,0
2022-10-28,P00027,2,95.45,42.49,Electronics,0
2022-10-28,P00028,15,2306.3,164.05,Electronics,0
2022-10-28,P00030,5,1577.95,373.42,Toys & Games,0
2022-10-28,P00031,8,4074.15,489.135,Sports & Outdoors,0
2022-10-28,P00032,6,2271.66,251.17999999999998,Electronics,0
2022-10-28,P00033,5,2184.57,474.57,Sports & Outdoors,0
2022-10-28,P00036,3,649.9200000000001,264.675,Books,0
2022-10-28,P00037,4,1731.25,404.37999999999994,Books,0
2022-10-28,P00039,4,1548.0500000000002,388.17499999999995,Sports & Outdoors,0
2022-10-28,P00041,11,3498.2,298.25,Electronics,0
2022-10-28,P00043,6,1368.07,205.995,Clothing,0
2022-10-28,P00044,6,3164.46,417.27,Sports & Outdoors,0
2022-10-28,P00045,9,4048.42,378.3233333333333,Toys & Games,0
2022-10-28,P00047,5,491.16,97.24,Electronics,0
2022-10-28,P00048,6,2047.45,327.15000000000003,Books,0
2022-10-28,P00049,5,991.56,180.8,Electronics,0
2022-10-28,P00050,2,534.29,297.38,Sports & Outdoors,0
2022-10-29,P00001,5,2906.99,537.2,Clothing,0
2022-10-29,P00003,6,2025.73,321.06,Toys & Games,0
2022-10-29,P00005,3,1632.62,503.34,Electronics,0
2022-10-29,P00006,5,1044.86,202.04,Books,0
2022-10-29,P00008,5,2373.95,436.815,Books,0
2022-10-29,P00009,8,2326.35,288.675,Clothing,0
2022-10-29,P00011,4,737.97,162.3,Electronics,0
2022-10-29,P00012,2,863.66,397.45,Toys & Games,0
2022-10-29,P00013,7,1608.71,199.21,Books,0
2022-10-29,P00014,2,950.29,547.26,Electronics,0
2022-10-29,P00017,3,1647.71,507.87,Books,0
2022-10-29,P00019,3,1405.35,432.51,Home & Kitchen,0
2022-10-29,P00022,8,1729.77,208.855,Books,0
2022-10-29,P00023,8,2208.25,276.375,Books,0
2022-10-29,P00026,10,1830.8899999999999,173.625,Sports & Outdoors,0
2022-10-29,P00027,2,824.1,397.85,Clothing,0
2022-10-29,P00028,2,789.69,405.09,Home & Kitchen,0
2022-10-29,P00029,5,220.66,37.2,Electronics,0
2022-10-29,P00030,1,183.67,190.39,Sports & Outdoors,0
2022-10-29,P00031,2,1060.17,502.04,Clothing,0
2022-10-29,P00033,3,880.52,321.35,Electronics,0
2022-10-29,P00034,2,936.74,413.44,Electronics,0
2022-10-29,P00035,2,554.4,302.24,Clothing,0
2022-10-29,P00036,6,2121.8,272.05,Sports & Outdoors,0
2022-10-29,P00037,11,4283.62,390.8233333333333,Sports & Outdoors,0
2022-10-29,P00039,5,588.25,109.93,Clothing,0
2022-10-29,P00041,4,1759.88,508.62,Books,0
2022-10-29,P00042,5,1592.6999999999998,274.16499999999996,Clothing,0
2022-10-29,P00043,1,27.77,18.34,Electronics,0
2022-10-29,P00044,3,149.37,45.11,Books,0
2022-10-29,P00045,6,3076.4300000000003,469.81000000000006,Sports & Outdoors,0
2022-10-29,P00047,6,2442.0699999999997,421.53,Clothing,0
2022-10-29,P00048,6,1299.41,275.63,Books,0
2022-10-29,P00049,1,210.64,177.21,Books,0
2022-10-29,P00050,3,379.81,158.195,Clothing,0
2022-10-30,P00004,1,52.81,47.24,Toys & Games,0
2022-10-30,P00005,8,1345.13,130.165,Electronics,0
2022-10-30,P00006,15,2946.87,210.6975,Books,0
2022-10-30,P00007,3,1022.82,300.53,Books,0
2022-10-30,P00008,4,567.73,155.05,Books,0
2022-10-30,P00011,7,1170.82,230.96,Books,0
2022-10-30,P00012,9,3725.46,464.55999999999995,Clothing,0
2022-10-30,P00013,4,1872.41,431.54,Electronics,0
2022-10-30,P00015,5,1894.25,349.79,Sports & Outdoors,0
2022-10-30,P00016,2,354.79,198.64,Home & Kitchen,0
2022-10-30,P00017,9,976.8399999999999,106.28,Sports & Outdoors,0
2022-10-30,P00018,4,1553.1,389.91499999999996,Home & Kitchen,0
2022-10-30,P00019,1,103.69,90.28,Toys & Games,0
2022-10-30,P00020,5,2456.89,437.16,Sports & Outdoors,0
2022-10-30,P00021,4,283.27,64.12,Clothing,0
2022-10-30,P00022,15,4927.52,274.27,Clothing,0
2022-10-30,P00023,2,216.60000000000002,103.32499999999999,Electronics,0
2022-10-30,P00024,4,306.06,65.655,Clothing,0
2022-10-30,P00025,8,529.95,64.16666666666667,Sports & Outdoors,0
2022-10-30,P00026,3,1388.09,409.09,Clothing,0
2022-10-30,P00027,5,2116.85,412.59,Sports & Outdoors,0
2022-10-30,P00029,4,1615.27,445.88,Clothing,0
2022-10-30,P00031,5,2425.34,576.94,Toys & Games,0
2022-10-30,P00032,7,2422.1800000000003,325.46999999999997,Home & Kitchen,0
2022-10-30,P00033,3,92.11,30.68,Clothing,0
2022-10-30,P00034,4,1030.42,284.59,Electronics,0
2022-10-30,P00036,5,1456.96,289.32,Sports & Outdoors,0
2022-10-30,P00037,6,3941.69,562.995,Toys & Games,0
2022-10-30,P00038,2,364.68,161.87,Clothing,0
2022-10-30,P00042,4,1744.86,503.75,Home & Kitchen,0
2022-10-30,P00043,8,2911.58,426.3233333333333,Sports & Outdoors,0
2022-10-30,P00046,5,1016.72,179.48,Electronics,0
2022-10-30,P00047,5,3184.35,567.09,Sports & Outdoors,0
2022-10-30,P00049,3,196.88,59.29,Books,0
2022-10-30,P00050,4,660.69,134.9,Clothing,0
2022-10-31,P00002,3,775.0500000000001,321.59000000000003,Books,0
2022-10-31,P00003,13,5104.69,432.1266666666667,Sports & Outdoors,0
2022-10-31,P00007,4,1475.83,385.06,Books,0
2022-10-31,P00008,2,95.89,38.26,Sports & Outdoors,0
2022-10-31,P00011,6,2031.1,330.795,Electronics,0
2022-10-31,P00012,2,592.22,292.26,Electronics,0
2022-10-31,P00013,3,122.72,36.1,Sports & Outdoors,0
2022-10-31,P00015,4,1049.13,248.2,Clothing,0
2022-10-31,P00016,5,1427.4,318.9,Electronics,0
2022-10-31,P00019,1,387.07,364.81,Clothing,0
2022-10-31,P00022,1,548.93,514.5,Sports & Outdoors,0
2022-10-31,P00024,4,544.38,124.31,Electronics,0
2022-10-31,P00026,6,1539.8400000000001,205.31,Electronics,0
2022-10-31,P00028,5,2363.6,517.345,Clothing,0
2022-10-31,P00031,1,69.91,58.89,Sports & Outdoors,0
2022-10-31,P00032,8,3256.2,440.70500000000004,Books,0
2022-10-31,P00034,1,467.62,427.79,Home & Kitchen,0
2022-10-31,P00035,4,54.25,11.54,Sports & Outdoors,0
2022-10-31,P00036,1,494.95,464.67,Electronics,0
2022-10-31,P00042,3,723.08,201.13,Electronics,0
2022-10-31,P00043,14,2110.35,131.0,Books,0
2022-10-31,P00045,4,1206.29,300.77,Sports & Outdoors,0
2022-10-31,P00046,1,500.37,507.89,Clothing,0
2022-10-31,P00048,8,1498.84,182.345,Sports & Outdoors,0
2022-10-31,P00049,3,498.49,138.62,Sports & Outdoors,0
2022-11-01,P00001,3,773.4100000000001,285.53,Clothing,0
2022-11-01,P00004,2,292.73,153.01,Toys & Games,0
2022-11-01,P00005,6,2395.33,343.62999999999994,Books,0
2022-11-01,P00007,7,3043.27,454.03499999999997,Books,0
2022-11-01,P00008,8,4208.23,509.14,Toys & Games,0
2022-11-01,P00009,1,297.69,274.09,Clothing,0
2022-11-01,P00010,6,1597.04,285.07500000000005,Sports & Outdoors,0
2022-11-01,P00012,5,1012.73,268.02,Sports & Outdoors,0
2022-11-01,P00013,2,263.14,124.47,Books,0
2022-11-01,P00015,4,713.22,170.26,Electronics,0
2022-11-01,P00016,6,1625.54,367.885,Toys & Games,0
2022-11-01,P00018,6,375.97,61.635000000000005,Sports & Outdoors,0
2022-11-01,P00019,4,806.15,185.36,Electronics,0
2022-11-01,P00022,5,868.4000000000001,176.725,Home & Kitchen,0
2022-11-01,P00023,1,441.04,594.08,Electronics,0
2022-11-01,P00024,4,2438.77,579.25,Toys & Games,0
2022-11-01,P00025,5,1039.21,179.335,Sports & Outdoors,0
2022-11-01,P00027,5,2976.98,594.5,Clothing,0
2022-11-01,P00029,4,1699.21,425.52,Clothing,0
2022-11-01,P00030,2,797.04,383.66499999999996,Home & Kitchen,0
2022-11-01,P00031,3,345.18,102.34,Home & Kitchen,0
2022-11-01,P00032,11,4058.8500000000004,320.76,Electronics,0
2022-11-01,P00033,4,2416.72,556.06,Electronics,0
2022-11-01,P00034,7,3479.6400000000003,495.04999999999995,Clothing,0
2022-11-01,P00035,4,148.8,43.41,Home & Kitchen,0
2022-11-01,P00036,4,136.56,30.52,Home & Kitchen,0
2022-11-01,P00038,3,287.05,108.55,Home & Kitchen,0
2022-11-01,P00039,5,758.04,154.65,Clothing,0
2022-11-01,P00040,5,1696.89,348.605,Clothing,0
2022-11-01,P00044,3,1450.95,475.51,Sports & Outdoors,0
2022-11-01,P00045,14,6650.549999999999,365.32,Clothing,0
2022-11-01,P00046,2,435.06,215.69,Toys & Games,0
2022-11-01,P00048,5,2015.7199999999998,503.74,Books,0
2022-11-02,P00001,4,1113.18,301.59,Books,0
2022-11-02,P00003,1,174.66,156.66,Electronics,0
2022-11-02,P00004,3,1034.36,340.46,Home & Kitchen,0
2022-11-02,P00005,1,269.41,241.11,Electronics,0
2022-11-02,P00008,9,4139.35,421.84999999999997,Clothing,0
2022-11-02,P00009,2,322.29,142.74,Electronics,0
2022-11-02,P00011,1,46.93,43.13,Sports & Outdoors,0
2022-11-02,P00012,3,674.84,219.16666666666666,Clothing,0
2022-11-02,P00013,5,1729.0700000000002,331.875,Electronics,0
2022-11-02,P00014,4,1334.43,295.55,Clothing,0
2022-11-02,P00015,7,2148.89,240.4,Toys & Games,0
2022-11-02,P00019,1,561.31,493.24,Books,0
2022-11-02,P00020,2,463.03,230.56,Clothing,0
2022-11-02,P00021,4,1587.07,364.13,Books,0
2022-11-02,P00022,4,301.15,69.49,Clothing,0
2022-11-02,P00023,4,1656.4,456.27,Electronics,0
2022-11-02,P00024,3,1211.8,417.07500000000005,Electronics,0
2022-11-02,P00025,5,574.27,124.6,Books,0
2022-11-02,P00026,3,2100.35,589.57,Electronics,0
2022-11-02,P00027,5,1098.51,339.83,Books,0
2022-11-02,P00028,2,178.79,90.13,Clothing,0
2022-11-02,P00030,10,2784.88,256.26,Electronics,0
2022-11-02,P00031,1,57.78,50.72,Books,0
2022-11-02,P00033,4,1944.36,595.98,Electronics,0
2022-11-02,P00034,7,3144.96,439.70000000000005,Sports & Outdoors,0
2022-11-02,P00035,6,1792.8400000000001,229.38,Toys & Games,0
2022-11-02,P00036,6,1474.5,239.825,Sports & Outdoors,0
2022-11-02,P00037,4,1967.98,468.25,Toys & Games,0
2022-11-02,P00039,2,584.76,288.68,Home & Kitchen,0
2022-11-02,P00041,4,1012.74,243.7,Sports & Outdoors,0
2022-11-02,P00043,5,1439.64,264.09,Books,0
2022-11-02,P00044,6,2268.42,233.02499999999998,Sports & Outdoors,0
2022-11-02,P00045,16,2280.25,198.0375,Electronics,0
2022-11-02,P00046,6,2649.44,424.4633333333333,Books,0
2022-11-02,P00047,4,1818.35,476.78,Electronics,0
2022-11-02,P00049,6,2003.26,312.345,Toys & Games,0
2022-11-03,P00002,7,2726.38,269.15333333333336,Clothing,0
2022-11-03,P00004,6,1926.77,245.3,Toys & Games,0
2022-11-03,P00005,5,2500.28,468.85,Books,0
2022-11-03,P00006,4,1265.99,350.59,Toys & Games,0
2022-11-03,P00007,3,994.38,394.09,Clothing,0
2022-11-03,P00008,2,329.46,184.14,Electronics,0
2022-11-03,P00009,3,1083.86,347.9,Sports & Outdoors,0
2022-11-03,P00013,1,297.37,299.72,Books,0
2022-11-03,P00014,7,929.51,163.60500000000002,Books,0
2022-11-03,P00016,6,1901.52,306.46999999999997,Electronics,0
2022-11-03,P00017,5,1466.9699999999998,222.79,Home & Kitchen,0
2022-11-03,P00019,6,1883.68,340.46000000000004,Home & Kitchen,0
2022-11-03,P00020,2,945.14,453.56,Home & Kitchen,0
2022-11-03,P00022,12,2588.24,226.91666666666666,Books,0
2022-11-03,P00023,1,534.44,488.3,Books,0
2022-11-03,P00024,4,1645.1499999999999,387.45,Books,0
2022-11-03,P00025,5,456.98,86.15,Books,0
2022-11-03,P00027,6,724.67,125.265,Toys & Games,0
2022-11-03,P00028,3,1296.49,410.34,Clothing,0
2022-11-03,P00029,3,215.32,59.39,Sports & Outdoors,0
2022-11-03,P00031,2,1081.99,526.22,Toys & Games,0
2022-11-03,P00032,7,1898.71,273.6,Home & Kitchen,0
2022-11-03,P00033,4,1890.64,434.345,Clothing,0
2022-11-03,P00034,4,466.62,116.14,Books,0
2022-11-03,P00036,5,587.93,113.45,Sports & Outdoors,0
2022-11-03,P00037,2,664.86,349.92,Electronics,0
2022-11-03,P00039,4,1197.41,284.13,Books,0
2022-11-03,P00040,4,204.83,57.97,Sports & Outdoors,0
2022-11-03,P00041,9,1429.22,173.56,Home & Kitchen,0
2022-11-03,P00042,11,3696.39,376.0725,Books,0
